,2020-12-31,2020-09-30,2019-12-31,2019-09-30
Intangible Assets,250772000.0,250772000.0,,
Total Liab,12543653000.0,12543653000.0,,
Total Stockholder Equity,1012904000.0,1012904000.0,,
Minority Interest,-3461000.0,-3461000.0,,
Deferred Long Term Liab,3365000.0,3365000.0,,
Other Current Liab,71026000.0,71026000.0,,
Total Assets,13553096000.0,13553096000.0,,
Common Stock,719000000.0,719000000.0,,
Retained Earnings,411468000.0,411468000.0,,
Other Liab,51335000.0,51335000.0,,
Good Will,39558000.0,39558000.0,,
Treasury Stock,-117564000.0,-117564000.0,,
Other Assets,107834000.0,107834000.0,,
Cash,770890000.0,770890000.0,,
Total Current Liabilities,2837141000.0,2837141000.0,,
Deferred Long Term Asset Charges,67744000.0,67744000.0,,
Short Long Term Debt,7937000.0,7937000.0,,
Other Stockholder Equity,-117564000.0,-117564000.0,,
Property Plant Equipment,23333000.0,23333000.0,,
Total Current Assets,1113574000.0,1113574000.0,,
Long Term Investments,12018025000.0,12018025000.0,,
Net Tangible Assets,722574000.0,722574000.0,,
Net Receivables,335768000.0,335768000.0,,
Long Term Debt,9645328000.0,9645328000.0,,
